USGS Basin,fire_year,fraction_catchment
11391000,1920,4.76E-05
11391000,1920,3.20E-05
11391000,1920,0.000851258
11391000,1920,0.000270492
11391000,1920,2.99E-05
11391000,1920,0.001008232
11391000,1920,2.99E-05
11391000,1920,2.04E-05
11391000,1922,5.22E-05
11391000,1922,0.000109823
11391000,1922,0.000203545
11391000,1922,0.003935426
11391000,1955,5.22E-05
11391000,1994,0.000306823
11391000,1942,2.58E-05
11391000,1942,4.43E-05
11391000,1942,5.52E-05
11391000,1955,0.000113978
11391000,1947,0.000154239
11391000,1947,2.53E-05
11391000,1947,4.83E-05
11391000,1915,9.04E-07
11391000,1915,7.27E-07
11391000,1915,1.23E-06
11391000,1915,1.29E-05
11391000,1915,1.74E-07
11391000,1917,7.95E-05
11391000,1917,0.000127339
11391000,1917,0.000804291
11391000,1917,3.62E-05
11391000,1917,6.36E-05
11391000,1917,8.02E-05
11391000,1917,3.96E-05
11391000,1917,9.87E-05
11391000,1917,3.23E-05
11391000,1917,2.62E-05
11391000,1917,5.46E-05
11391000,1917,0.000199719
11391000,1917,3.13E-05
11391000,1917,4.83E-05
11391000,1917,5.92E-05
11391000,1918,0.000368609
11391000,1918,2.59E-05
11391000,1918,0.001630309
11391000,1918,2.66E-05
11391000,1919,7.68E-05
11391000,1919,1.25E-06
11391000,1919,4.27E-06
11391000,1919,2.98E-06
11391000,1920,5.14E-06
11391000,1924,0.000174784
11391000,1931,8.17E-06
11391000,1931,1.03E-05
11391000,1931,1.57E-05
11391000,1931,6.89E-05
11391000,1931,0.000123289
11391000,1931,1.27E-05
11391000,1931,5.13E-05
11391000,1931,4.29E-05
11391000,1931,0.000145161
11391000,1931,8.46E-05
11391000,1931,4.38E-05
11391000,1931,8.57E-05
11391000,1947,9.03E-07
11391000,1947,2.79E-06
11391000,1947,5.26E-07
11391000,1954,1.30E-05
11391000,1954,0.00027096
11391000,1954,0.00020931
11391000,1954,0.000254349
11391000,1954,6.85E-05
11391000,1954,5.31E-05
11391000,1954,0.000223805
11391000,1950,4.21E-05
11391000,1950,3.85E-05
11391000,1950,9.35E-05
11391000,1950,3.87E-05
11391000,1962,5.16E-05
11391000,1942,5.86E-06
11391000,1942,1.38E-05
11391000,1946,2.95E-05
11391000,1946,2.11E-05
11391000,1918,0.001065596
11391000,1991,2.28E-05
11391000,1928,9.53E-06
11391000,1928,6.65E-05
11391000,1928,3.43E-05
11391000,1928,0.000970972
11391000,1928,3.42E-05
11391000,1928,4.31E-06
11391000,1928,1.87E-05
11391000,1957,0.000216333
11391000,1980,5.24E-05
11391000,1949,0.000167346
11391000,1949,6.95E-06
11391000,1949,5.23E-06
11391000,1992,0.000598456
11391000,2001,3.05E-06
11391000,2001,8.10E-06
11391000,1960,0.000132324
11391000,1996,7.70E-06
11391000,2003,2.99E-06
11391000,2003,1.18E-06
11391000,2003,1.37E-06
11391000,2003,4.12E-06
11391000,1996,4.44E-05
11391000,1928,6.36E-06
11391000,1929,0.000711518
11391000,1930,6.63E-06
11391000,1930,2.05E-05
11391000,1930,8.59E-05
11391000,1930,4.64E-05
11391000,1930,2.38E-05
11391000,1930,1.21E-05
11391000,1930,3.65E-05
11391000,1930,6.12E-06
11391000,1931,4.29E-05
11391000,1931,2.89E-05
11391000,1931,1.83E-05
11391000,1931,0.000295463
11391000,1931,4.94E-06
11391000,1931,2.85E-06
11391000,1931,2.29E-06
11391000,1931,9.61E-07
11391000,1931,1.84E-05
11391000,1931,6.04E-05
11391000,1931,6.72E-05
11391000,1931,0.00034149
11391000,1944,5.22E-05
11391000,1944,1.12E-05
11391000,1983,6.11E-05
11391000,1966,5.51E-05
11391000,1966,6.23E-05
11391000,2001,4.22E-05
11391000,2001,4.47E-05
11391000,2001,3.48E-05
11391000,1986,4.44E-05
11391000,1957,1.11E-06
11391000,1957,1.37E-06
11391000,1932,0.000275254
11391000,1933,4.06E-05
11391000,1933,0.00010931
11391000,1933,6.36E-05
11391000,1933,0.000150257
11391000,1934,0.000167649
11391000,1934,1.59E-05
11391000,1934,1.37E-05
11391000,1934,7.85E-05
11391000,1934,1.58E-05
11391000,1934,6.83E-05
11391000,1934,1.85E-05
11391000,1934,5.65E-05
11391000,1934,4.12E-05
11391000,1934,5.93E-05
11391000,1934,0.000101915
11391000,1934,6.19E-05
11391000,1934,5.94E-06
11391000,1940,3.28E-05
11391000,1940,3.59E-05
11391000,1952,0.000177582
11391000,1934,9.91E-06
11391000,1939,1.76E-07
11391000,1950,1.56E-05
11391000,1950,1.12E-05
11391000,1957,4.91E-05
11391000,1957,3.41E-05
11391000,1957,4.22E-05
11391000,1977,3.81E-05
11391000,1958,4.49E-05
11391000,2001,6.60E-06
11391000,2001,5.39E-06
11391000,1988,0.000764691
11391000,1988,5.74E-06
11391000,1988,1.58E-05
11391000,1988,0.000330304
11391000,1989,7.32E-05
11391000,1967,2.84E-05
11391000,1967,3.89E-05
11391000,1967,4.42E-05
11391000,1975,2.00E-05
11391000,1975,3.20E-05
11391000,1975,5.89E-05
11391000,1975,0.000105943
11391000,1938,0.000160347
11391000,1938,0.000275302
11391000,1938,0.000122725
11391000,1938,9.79E-05
11391000,1938,6.17E-05
11391000,1938,1.00E-06
11391000,1938,1.34E-06
11391000,1939,0.000164966
11391000,1939,3.71E-05
11391000,1939,2.40E-05
11391000,1939,1.88E-05
11391000,1939,3.20E-05
11391000,1939,0.000108091
11391000,1939,0.001065248
11391000,1939,1.58E-05
11391000,1939,1.34E-06
11391000,1939,2.03E-06
11391000,1939,2.70E-06
11391000,1939,2.63E-05
11391000,1939,9.71E-07
11391000,1939,7.54E-05
11391000,1939,6.13E-05
11391000,1939,9.82E-06
11391000,1939,0.000245237
11391000,1942,8.05E-05
11391000,1943,2.66E-05
11391000,1943,0.001509275
11391000,1943,3.06E-05
11391000,1943,0.001149379
11391000,1943,0.001755396
11391000,1943,4.57E-05
11391000,1981,6.97E-05
11391000,1978,2.25E-07
11391000,1961,0.000262273
11391000,1961,3.76E-05
11391000,1961,0.000118413
11391000,1961,5.45E-05
11391000,1955,1.72E-05
11391000,1955,4.53E-05
11391000,1988,1.73E-06
11391000,1980,1.47E-05
11391000,1980,0.000244212
11391000,1980,4.95E-05
11391000,1980,0.000175418
11391000,1980,3.64E-05
11391000,1980,8.69E-06
11391000,1980,2.93E-05
11391000,1943,1.84E-05
11391000,1943,5.05E-05
11391000,1943,3.20E-05
11391000,1943,3.63E-05
11391000,1944,7.35E-05
11391000,1972,0.000125226
11391000,1972,8.45E-05
11391000,1972,6.51E-05
11391000,1946,8.32E-06
11391000,1946,0.002629376
11391000,1946,6.09E-05
11391000,1946,0.000186003
11391000,1946,0.000233816
11391000,1946,0.000114136
11391000,1946,6.00E-05
11391000,1948,0.000870585
11391000,1972,0.000198089
11391000,1980,2.66E-05
11391000,1953,4.38E-05
11391000,1964,1.88E-06
11391000,1979,2.58E-05
11391000,1979,0.000276716
11391000,1949,0.00014923
11391000,1950,3.49E-05
11391000,1950,0.000932267
11391000,1997,8.89E-05
11391000,1997,1.06E-06
11391000,2006,4.59E-05
11391000,1976,3.29E-06
11391000,1976,5.13E-05
11391000,1952,2.34E-05
11391000,1954,0.00011085
11391000,1960,5.18E-05
11391000,1960,0.000483289
11391000,1958,0.000542838
11391000,1958,8.30E-05
11391000,1958,2.66E-05
11391000,1958,4.33E-05
11391000,1958,0.000138161
11391000,1958,6.19E-05
11391000,1958,5.96E-05
11391000,1958,1.10E-05
11391000,1958,9.19E-05
11391000,1958,4.16E-05
11391000,1948,2.69E-05
11391000,1948,6.76E-06
11391000,1949,1.85E-06
11391000,1949,4.96E-06
11391000,1949,1.88E-05
11391000,1951,8.29E-05
11391000,1951,0.000147451
11391000,1951,0.000186229
11391000,1951,9.43E-05
11391000,1951,1.91E-05
11391000,1951,3.10E-05
11391000,1964,0.000119185
11391000,1964,6.42E-05
11391000,1977,0.002372608
11391000,1977,0.000988447
11391000,1952,0.00049338
11391000,1977,0.002142256
11391000,1957,0.000107025
11391000,1957,0.001181552
11391000,1983,7.37E-07
11391000,1952,0.000126634
11391000,1987,3.02E-05
11391000,1974,1.22E-05
11391000,1955,2.28E-06
11391000,1955,2.45E-06
11391000,1956,4.40E-05
11391000,1956,1.70E-05
11391000,1956,7.18E-05
11391000,1956,1.64E-05
11391000,1990,0.000293427
11391000,1990,2.84E-05
11391000,1990,0.000146111
11391000,1998,0.000314661
11391000,1987,0.000412556
11391000,1987,8.65E-05
11391000,1987,4.74E-05
11391000,1951,5.77E-05
11391000,1957,0.000146797
11391000,1957,0.000268277
11391000,1957,4.23E-05
11391000,1957,8.62E-05
11391000,1957,0.000109455
11391000,1957,5.33E-05
11391000,1957,6.07E-05
11391000,1957,9.39E-05
11391000,1969,6.38E-05
11391000,1969,2.31E-06
11391000,1951,0.000103935
11391000,1951,2.75E-05
11391000,2002,2.26E-06
11391000,2002,7.57E-07
11391000,2002,2.50E-07
11391000,2002,4.33E-06
11391000,2002,9.79E-08
11391000,2002,3.84E-05
11391000,2002,2.03E-06
11391000,1971,9.86E-05
11391000,1977,1.65E-06
11391000,1977,9.32E-07
11391000,1959,0.000315521
11391000,1959,4.71E-05
11391000,1961,4.76E-05
11391000,1974,1.01E-05
11391000,1974,0.000172017
11391000,1984,2.03E-06
11391000,1950,1.56E-05
11391000,1950,0.000371233
11391000,1950,6.43E-05
11391000,1950,0.000204262
11391000,1950,5.36E-05
11391000,1950,3.83E-05
11391000,1950,3.63E-05
11391000,1950,9.33E-05
11391000,1950,3.13E-05
11391000,1950,0.000269027
11391000,1950,0.000128831
11391000,1950,0.002558398
11391000,1950,0.000174705
11391000,1950,0.000488336
11391000,1950,0.000176114
11391000,1950,4.50E-05
11391000,1951,0.000152256
11391000,1951,3.07E-06
11391000,1951,2.31E-06
11391000,1951,0.00015177
11391000,1951,2.42E-05
11391000,1954,0.000215392
11391000,1970,2.56E-05
11391000,1970,2.17E-07
11391000,1953,4.39E-05
11391000,1953,4.49E-05
11391000,1953,2.85E-05
11391000,1972,1.07E-05
11391000,1972,1.07E-05
11391000,1990,0.000131264
11391000,1990,9.07E-07
11391000,1991,2.77E-05
11391000,1978,1.72E-06
11391000,1978,1.36E-05
11391000,2004,2.93E-05
11391000,1979,8.74E-05
11391000,1986,4.96E-05
11391000,1961,3.02E-05
11391000,1961,2.49E-05
11391000,1986,4.48E-05
11391000,1987,1.20E-05
11391000,1999,7.36E-06
11391000,1999,2.61E-06
11391000,1978,0.00020678
11391000,1978,7.56E-05
11391000,1954,5.22E-05
11391000,1958,2.59E-09
11391000,1958,0.000100678
11391000,1958,3.76E-05
11391000,1959,4.72E-05
11391000,1959,3.86E-05
11391000,1959,6.93E-05
11391000,1959,6.03E-05
11391000,1959,9.67E-05
11391000,1959,1.75E-05
11391000,1959,0.001504117
11391000,1960,5.10E-05
11391000,1984,0.000101007
11391000,1988,6.11E-05
11391000,1961,2.98E-05
11391000,1961,2.26E-05
11391000,1962,7.45E-05
11391000,1962,0.000522193
11391000,1963,7.34E-05
11391000,1963,6.72E-05
11391000,1963,2.97E-05
11391000,1963,6.50E-05
11391000,1963,7.00E-05
11391000,1963,4.98E-05
11391000,1964,4.37E-05
11391000,1964,4.54E-05
11391000,1973,6.02E-05
11391000,1994,2.49E-05
11391000,1964,7.03E-05
11391000,1964,2.92E-05
11391000,1964,4.95E-05
11391000,1964,1.71E-06
11391000,1963,2.63E-05
11391000,1963,7.18E-05
11391000,1963,8.78E-05
11391000,1965,0.000172363
11391000,1965,0.001386789
11391000,1965,0.000379443
11391000,1966,0.001385311
11391000,1966,8.21E-05
11391000,1966,7.93E-06
11391000,1966,9.57E-05
11391000,1966,0.000379412
11391000,1966,3.52E-05
11391000,1966,3.57E-05
11391000,1973,0.000135506
11391000,1979,7.40E-05
11391000,1979,0.000694029
11391000,1967,4.35E-05
11391000,1968,0.000275015
11391000,1968,7.32E-05
11391000,1968,0.000188435
11391000,1968,8.45E-05
11391000,1968,4.72E-05
11391000,1968,7.14E-05
11391000,1983,2.33E-06
11391000,1975,0.00025756
11391000,1978,5.00E-05
11391000,1978,0.000737117
11391000,1992,4.10E-05
11391000,1992,8.97E-05
11391000,1992,7.92E-05
11391000,2003,9.25E-06
11391000,1981,0.000101114
11391000,1981,0.000178613
11391000,1981,4.43E-06
11391000,1981,3.19E-05
11391000,2004,5.10E-06
11391000,2001,4.21E-05
11391000,2001,6.34E-05
11391000,2001,7.07E-06
11391000,2001,9.78E-06
11391000,2001,3.96E-05
11391000,2001,0.00010045
11391000,1979,8.85E-05
11391000,1996,4.79E-06
11391000,1996,4.52E-05
11391000,2001,4.42E-05
11391000,1992,1.48E-05
11391000,1954,0.000199762
11391000,1979,3.03E-05
11391000,1997,3.41E-07
11391000,1970,5.33E-08
11391000,1985,0.000128326
11391000,1985,5.81E-05
11391000,2003,0.000101623
11391000,1996,5.20E-06
11391000,2000,1.42E-05
11391000,1968,0.000133214
11391000,1968,4.04E-05
11391000,1969,6.32E-05
11391000,1969,5.23E-05
11391000,1969,0.000144381
11391000,2001,2.00E-05
11391000,2001,1.27E-05
11391000,1981,3.73E-05
11391000,1981,0.000150371
11391000,1981,2.53E-05
11391000,1987,9.24E-05
11391000,1987,0.000498722
11391000,2003,2.16E-05
11391000,2003,4.47E-05
11391000,2006,2.11E-05
11391000,1991,1.38E-05
11391000,1991,2.21E-06
11391000,1996,0.000141982
11391000,2003,4.26E-06
11391000,2003,3.83E-06
11391000,1973,3.36E-05
11391000,1973,2.62E-05
11391000,1973,6.53E-05
11391000,1973,7.51E-05
11391000,1973,2.92E-05
11391000,1973,1.34E-05
11391000,1973,0.001979025
11391000,1974,2.66E-05
11391000,1974,0.00069079
11391000,1975,7.70E-05
11391000,1975,3.79E-05
11391000,1975,6.61E-05
11391000,2001,7.33E-06
11391000,2001,0.003465892
11391000,1980,0.000108721
11391000,1994,7.12E-06
11391000,1994,8.24E-07
11391000,1994,1.70E-05
11391000,1994,0.004442389
11391000,2001,3.66E-06
11391000,2001,9.96E-07
11391000,1982,2.59E-05
11391000,1986,2.11E-06
11391000,1986,1.45E-06
11391000,1999,0.001254359
11391000,1988,0.000383147
11391000,1988,5.36E-05
11391000,1994,3.52E-05
11391000,1992,0.006099963
11391000,1983,2.66E-05
11391000,2003,4.27E-07
11391000,2003,1.94E-06
11391000,2003,4.66E-07
11391000,1996,4.65E-05
11391000,2001,5.48E-06
11391000,2001,9.18E-06
11391000,1999,4.35E-05
11391000,2000,0.000837973
11391000,1972,0.000187912
11391000,2003,1.35E-06
11391000,2003,4.93E-06
11391000,2003,1.59E-06
11391000,2003,8.10E-06
11391000,2003,5.72E-06
11391000,2003,3.67E-06
11391000,2003,4.51E-06
11391000,2002,0.000203169
11391000,1976,5.07E-05
11391000,1976,2.56E-06
11391000,1977,1.41E-05
11391000,1977,0.005628996
11391000,1985,2.98E-05
11391000,1985,6.56E-06
11391000,1985,1.22E-05
11391000,1985,1.08E-05
11391000,1985,7.91E-06
11391000,1985,8.97E-06
11391000,1985,9.43E-06
11391000,1986,3.47E-05
11391000,1986,2.88E-05
11391000,1986,4.24E-05
11391000,1987,6.66E-06
11391000,1989,5.64E-05
11391000,1979,2.67E-05
11391000,2000,0.000112303
11391000,1987,1.37E-05
11391000,2006,3.44E-06
11391000,2001,1.63E-06
11391000,2001,2.64E-06
11391000,2001,1.27E-05
11391000,2001,7.22E-05
11391000,2008,3.47E-05
11391000,2008,0.000291126
11391000,2008,0.001313447
11391000,2008,3.15E-06
11391000,2008,1.73E-06
11391000,2008,5.19E-06
11391000,2010,4.21E-06
11391000,1985,5.51E-05
11391000,1981,5.28E-05
11391000,1981,1.43E-05
11391000,1981,1.77E-06
11391000,1981,7.09E-07
11391000,1981,1.28E-07
11391000,1981,4.46E-06
11391000,1982,0.000360158
11391000,1982,7.93E-05
11391000,1983,0.000349247
11391000,1983,0.000183856
11391000,1984,0.000626555
11391000,1984,3.13E-05
11391000,1985,0.000180374
11391000,1988,1.48E-05
11391000,1989,6.30E-05
11391000,1999,3.74E-05
11391000,1999,0.000653145
11391000,1999,0.000105165
11391000,1999,5.86E-05
11391000,1999,0.000147228
11391000,1999,1.77E-05
11391000,1999,1.10E-05
11391000,1999,1.90E-05
11391000,1997,1.66E-06
11391000,1998,0.00020479
11391000,1984,7.22E-05
11391000,1972,2.55E-05
11391000,2004,7.40E-06
11391000,1944,6.43E-05
11391000,1986,0.000346611
11391000,1959,0.001240635
11391000,1910,0.013467592
11391000,1924,2.27E-05
11391000,1924,9.79E-06
11391000,1999,0.000260956
11391000,2000,3.24E-05
11391000,1928,0.002714898
11391000,1950,0.001278364
11391000,2004,2.66E-06
11391000,1984,1.28E-06
11391000,1986,4.05E-05
11391000,1993,9.58E-05
11391000,1996,2.74E-06
11391000,1999,4.49E-07
11391000,1996,2.14E-07
11391000,1999,7.91E-05
11391000,1999,2.43E-06
11391000,1996,1.41E-05
11391000,1996,1.43E-06
11391000,1997,7.91E-07
11391000,1999,0.002650756
11391000,1999,4.48E-05
11391000,1999,8.81E-05
11391000,1999,5.23E-05
11391000,1999,0.001708199
11391000,1999,8.54E-05
11391000,1999,0.000602238
11391000,1999,1.34E-05
11391000,1999,1.41E-05
11391000,2002,1.67E-06
11391000,2002,3.68E-06
11391000,1987,8.42E-05
11391000,1983,2.84E-07
11391000,1988,0.000218727
11391000,1990,0.003628388
11391000,1990,4.44E-05
11391000,1990,9.11E-06
11391000,1990,0.000341163
11391000,1990,0.00047145
11391000,1990,7.16E-05
11391000,1990,0.013305365
11391000,1990,8.10E-06
11391000,1987,0.000151466
11391000,1999,0.00051691
11391000,1989,4.79E-05
11391000,2001,1.47E-05
11391000,2001,1.20E-05
11391000,2001,1.76E-05
11391000,2004,1.21E-08
11391000,2004,3.85E-06
11391000,2004,1.17E-06
11391000,2004,2.77E-06
11391000,2004,1.86E-06
11391000,2004,1.22E-05
11391000,2004,1.31E-06
11391000,2004,1.88E-07
11391000,1952,4.47E-05
11391000,1928,0.001354082
11391000,2002,7.03E-06
11391000,1990,1.04E-05
11391000,1991,0.000267437
11391000,1991,5.23E-05
11391000,1991,2.00E-05
11391000,1992,7.59E-05
11391000,1992,0.000134675
11391000,1992,0.000296243
11391000,1994,0.000121384
11391000,1971,0.00018753
11391000,2001,0.002478542
11391000,1997,1.53E-06
11391000,2000,1.88E-06
11391000,2000,1.39E-05
11391000,2000,3.08E-05
11391000,1999,0.000168716
11391000,1999,0.000312064
11391000,2000,1.38E-06
11391000,1995,1.29E-05
11391000,1999,1.17E-06
11391000,1999,4.55E-07
11391000,1997,3.03E-06
11391000,1999,0.00057708
11391000,1999,6.59E-05
11391000,2004,6.81E-08
11391000,2004,2.03E-06
11391000,2004,3.82E-07
11391000,2004,2.56E-08
11391000,2004,1.18E-05
11391000,2004,2.13E-06
11391000,2006,5.11E-05
11391000,2006,5.44E-05
11391000,1998,0.000201936
11391000,1998,0.000107229
11391000,1998,6.17E-06
11391000,1920,3.03E-05
11391000,1920,1.83E-05
11391000,1994,2.95E-06
11391000,1994,1.85E-06
11391000,1998,7.50E-06
11391000,1999,0.006110287
11391000,1999,0.000554192
11391000,1999,0.000206409
11391000,1999,0.000198979
11391000,1999,9.19E-05
11391000,2003,1.61E-07
11391000,2003,2.69E-07
11391000,2004,9.69E-07
11391000,2004,1.20E-05
11391000,1992,0.000155814
11391000,1992,6.68E-05
11391000,2002,3.64E-06
11391000,2002,5.85E-05
11391000,2002,5.10E-06
11391000,2002,3.06E-06
11391000,2002,1.21E-05
11391000,2002,2.00E-06
11391000,2002,5.58E-06
11391000,2002,0.000216681
11391000,1987,0.00230541
11391000,2003,1.86E-06
11391000,2003,1.23E-07
11391000,2003,9.43E-07
11391000,2003,3.94E-05
11391000,2003,6.25E-05
11391000,2003,3.08E-05
11391000,1985,4.96E-05
11391000,1988,1.39E-06
11391000,1990,0.000752513
11391000,1991,2.28E-06
11391000,2003,7.85E-07
11391000,2003,4.30E-07
11391000,2003,1.25E-05
11391000,2003,1.42E-05
11391000,2003,5.79E-07
11391000,1949,0.000244725
11391000,1966,4.82E-05
11391000,1969,0.000261523
11391000,1985,1.49E-06
11391000,1950,8.73E-05
11391000,2004,0.000333296
11391000,1995,1.70E-06
11391000,2003,1.44E-06
11391000,2003,1.91E-06
11391000,2003,2.33E-06
11391000,2003,0.000135737
11391000,2006,3.57E-06
11391000,2006,1.32E-05
11391000,2006,1.82E-05
11391000,2006,5.44E-06
11391000,2006,0.000491487
11391000,2006,8.17E-06
11391000,2004,1.46E-06
11391000,2004,1.52E-06
11391000,1999,6.72E-06
11391000,1999,1.81E-06
11391000,1999,2.63E-06
11391000,1999,2.89E-05
11391000,1999,6.98E-07
11391000,2003,1.37E-05
11391000,2003,4.07E-06
11391000,2004,2.66E-06
11391000,2004,1.21E-05
11391000,2004,0.001280546
11391000,2004,0.001056334
11391000,2004,3.23E-06
11391000,2004,2.64E-06
11391000,2004,5.52E-06
11391000,2004,3.59E-06
11391000,2004,2.19E-07
11391000,2004,2.32E-08
11391000,1973,6.28E-05
11391000,1974,2.86E-06
11391000,1976,7.29E-05
11391000,1980,2.70E-05
11391000,2000,9.12E-06
11391000,1979,4.81E-07
11391000,1981,2.69E-05
11391000,1982,7.14E-06
11391000,1987,1.88E-05
11391000,1987,1.21E-05
11391000,1990,5.57E-05
11391000,1990,5.37E-05
11391000,1991,1.60E-05
11391000,2006,2.77E-05
11391000,2006,0.000743525
11391000,2006,1.14E-06
11391000,2006,4.66E-06
11391000,2006,4.21E-06
11391000,2006,1.47E-05
11391000,2006,2.63E-06
11391000,2006,1.99E-06
11391000,2006,4.87E-05
11391000,2006,2.05E-06
11391000,2006,0.00012613
11391000,2006,5.64E-05
11391000,1984,0.000112611
11391000,2008,1.49E-06
11391000,2008,0.000134176
11391000,2008,0.00118133
11391000,2008,1.46E-06
11391000,2008,3.23E-05
11391000,2008,3.88E-06
11391000,2008,1.89E-05
11391000,2008,7.79E-07
11391000,2008,2.92E-06
11391000,2008,0.000141682
11391000,2008,0.000345691
11391000,2008,0.002174174
11391000,2008,0.000496323
11391000,2008,0.001469351
11391000,2008,0.000811828
11391000,2008,0.000787332
11391000,2008,9.60E-05
11391000,2008,9.92E-05
11391000,2008,6.03E-06
11391000,2008,0.000165971
11391000,2008,0.002635911
11391000,2008,0.001101982
11391000,2008,2.49E-05
11391000,2008,3.92E-08
11391000,2008,4.87E-08
11391000,2008,0.001289152
11391000,2008,0.000116125
11391000,2008,2.66E-05
11391000,2008,0.003560041
11391000,2008,0.002865765
11391000,2008,0.000193407
11391000,2008,2.52E-05
11391000,2008,3.93E-05
11391000,2008,3.04E-06
11391000,2008,5.71E-05
11391000,2008,0.000120713
11391000,2008,0.000207758
11391000,2008,0.00136707
11391000,2009,8.63E-05
11391000,2009,0.000946609
11391000,2009,4.41E-06
11391000,2009,0.0001855
11391000,2009,4.60E-06
11391000,2009,4.29E-06
11391000,2009,6.29E-06
11391000,2009,2.86E-05
11391000,2009,8.26E-06
11391000,2009,0.000144464
11391000,2009,1.08E-06
11391000,2009,0.000399551
11391000,2009,0.000692728
11391000,2009,1.51E-05
11391000,2009,7.68E-08
11391000,2009,1.95E-06
11391000,2009,0.000617097
11391000,2009,2.40E-06
11391000,2009,3.69E-07
11391000,2009,4.30E-05
11391000,2009,1.30E-07
11391000,2009,7.61E-07
11391000,2009,3.00E-06
11391000,2010,1.28E-05
11391000,2010,6.05E-06
11391000,2010,7.96E-06
11391000,2010,8.74E-06
11391000,2010,1.45E-06
11391000,2010,5.23E-06
11391000,2010,1.49E-05
11391000,2010,0.000952623
11391000,2010,1.86E-05
11391000,2011,1.05E-06
11391000,2011,1.38E-06
11391000,2011,1.11E-05
11391000,2011,2.43E-05
11391000,2011,2.71E-05
11391000,2011,8.51E-06
11391000,2011,6.83E-07
11391000,2011,2.13E-06
11391000,2012,0.00016604
11391000,2012,7.96E-06
11391000,2012,0.001009176
11391000,2012,0.000448074
11391000,2012,0.001355907
11391000,2012,6.30E-05
11391000,2012,4.24E-06
11391000,2012,0.002986672
11391000,2012,1.33E-06
11391000,2012,2.30E-05
11391000,2012,0.00037059
11391000,2012,1.26E-06
11391000,2012,0.006713205
11391000,2012,0.000116565
11391000,2012,3.91E-06
11391000,2012,0.004657831
11391000,2012,2.72E-05
11391000,2012,9.83E-07
11391000,2012,9.94E-05
11391000,2012,5.58E-05
11391000,2012,1.51E-05
11391000,2012,0.000104989
11391000,2012,5.43E-06
11391000,2012,2.07E-06
11391000,2012,2.51E-05
11391000,2012,1.34E-06
11391000,2012,0.00279969
11391000,2013,6.90E-06
11391000,2013,5.50E-06
11391000,2013,2.76E-06
11391000,2013,0.0006978
11391000,2013,2.33E-06
11391000,2013,7.99E-06
11391000,2013,9.83E-06
11391000,2013,4.69E-07
11391000,2013,5.24E-06
11391000,2013,6.97E-07
11391000,2013,2.28E-05
11391000,2013,6.63E-06
11391000,2013,6.03E-07
11391000,2013,0.000816923
11391000,2013,3.00E-06
11391000,2013,1.85E-05
11391000,2013,2.11E-05
11391000,2013,0.001156327
11391000,2013,1.01E-05
11391000,2014,3.40E-05
11391000,2014,3.82E-05
11391000,2014,0.001330893
11391000,2014,0.001280414
11391000,2014,0.000139073
11391000,2014,6.11E-06
11391000,2014,2.44E-06
11391000,2014,8.75E-05
11391000,2014,0.004023075
11391000,2014,0.003237601
11391000,2014,4.55E-06
11391000,2014,0.000141451
11391000,2014,5.88E-06
11391000,2014,1.49E-06
11391000,2014,1.75E-06
11391000,2014,1.11E-06
11391000,2014,2.55E-05
11391000,2014,1.72E-06
11391000,2005,0.000146814
11391000,2005,9.92E-06
11391000,2004,0.000315515
11391000,1997,0.000110274
11391000,1984,5.74E-05
11391000,1984,5.05E-05
11391000,1987,7.29E-05
11391000,1996,6.13E-06
11391000,1997,0.000121732
11391000,2009,0.000168207
11391000,2012,0.002840955
11391000,2015,1.77E-05
11391000,2015,1.29E-06
11391000,2015,8.96E-06
11391000,2015,6.67E-06
11391000,2015,1.53E-06
11391000,2015,7.55E-08
11391000,2015,7.14E-07
11391000,2015,1.20E-06
11391000,2015,5.49E-06
11391000,2015,1.65E-05
11391000,2015,3.77E-07
11391000,2015,1.03E-06
11391000,2015,9.86E-06
11391000,2015,6.78E-07
11391000,2015,1.50E-07
11391000,2015,2.94E-07
11391000,2015,0.00062235
11391000,2015,9.13E-05
11391000,2015,5.35E-06
11391000,2015,2.12E-05
11391000,2015,3.63E-06
11391000,2015,0.000379124
11391000,2016,3.35E-05
11391000,2016,9.59E-06
11391000,2016,4.30E-06
11391000,2016,2.41E-07
11391000,2016,6.54E-06
11391000,2016,4.71E-05
11391000,2016,8.96E-06
11391000,2016,2.89E-07
11391000,2016,1.66E-06
11391000,2016,2.70E-07
11391000,2016,7.68E-06
11391000,2016,3.31E-07
11391000,2016,3.24E-05
11391000,2016,2.65E-06
11391000,2016,1.88E-07
11391000,2016,1.90E-07
11391000,2016,7.87E-06
11391000,2016,8.81E-06
11391000,2016,5.48E-05
11391000,2016,3.19E-05
11391000,2016,3.84E-05
11391000,2016,2.01E-06
11391000,2016,1.35E-05
11391000,2016,0.000254483
11391000,2016,1.27E-06
11391400,1936,0.131020868
11391400,1931,0.130608263
11391400,1947,0.024975308
11391400,2005,0.000339297
11391400,1979,0.000136532
11391400,1950,9.77E-05
11391400,1942,0.00164682
11391400,1979,3.27E-05
11391400,1974,0.000894877
11391400,1999,0.019094697
11391400,1988,0.000357754
11391400,2015,1.14E-05
11391460,1916,0.000285423
11391460,1924,0.053780585
11391500,1929,0.037176745
11391500,1929,0.005390243
11391500,1921,0.004379086
11391500,1979,0.000386757
11392100,2007,7.09E-05
11392100,2007,0.000122123
11392100,2007,5.04E-10
